Province,Month-Year,Unemployment Rate
Alberta,May-92,9
Alberta,Jun-92,9.8
Alberta,Jul-92,9.2
Alberta,Aug-92,9.5
Alberta,Sep-92,9.5
Alberta,Oct-92,9.5
Alberta,Nov-92,10.2
Alberta,Dec-92,9.7
Alberta,Jan-93,9
Alberta,Feb-93,8.9
Alberta,Mar-93,9.7
Alberta,Apr-93,9.9
Alberta,May-93,9.6
Alberta,Jun-93,9.7
Alberta,Jul-93,9.9
Alberta,Aug-93,9.9
Alberta,Sep-93,10.2
Alberta,Oct-93,9.3
Alberta,Nov-93,9.3
Alberta,Dec-93,9.6
Alberta,Jan-94,9.5
Alberta,Feb-94,8.9
Alberta,Mar-94,9.2
Alberta,Apr-94,8.9
Alberta,May-94,9.4
Alberta,Jun-94,9.6
Alberta,Jul-94,9.2
Alberta,Aug-94,8.4
Alberta,Sep-94,8.7
Alberta,Oct-94,8.3
Alberta,Nov-94,7.7
Alberta,Dec-94,7.6
Alberta,Jan-95,7.8
Alberta,Feb-95,7.6
Alberta,Mar-95,7.8
Alberta,Apr-95,7.9
Alberta,May-95,8.1
Alberta,Jun-95,7.7
Alberta,Jul-95,8
Alberta,Aug-95,8.2
Alberta,Sep-95,7.7
Alberta,Oct-95,7.7
Alberta,Nov-95,7.8
Alberta,Dec-95,7.8
Alberta,Jan-96,7.6
Alberta,Feb-96,7.4
Alberta,Mar-96,7.1
Alberta,Apr-96,6.6
Alberta,May-96,7
Alberta,Jun-96,7.3
Alberta,Jul-96,6.9
Alberta,Aug-96,6.5
Alberta,Sep-96,6.8
Alberta,Oct-96,6.7
Alberta,Nov-96,6.5
Alberta,Dec-96,6.2
Alberta,Jan-97,6.4
Alberta,Feb-97,6.4
Alberta,Mar-97,6.3
Alberta,Apr-97,6.2
Alberta,May-97,5.7
Alberta,Jun-97,5.8
Alberta,Jul-97,5.8
Alberta,Aug-97,5.6
Alberta,Sep-97,5.4
Alberta,Oct-97,5.5
Alberta,Nov-97,5.7
Alberta,Dec-97,5.7
Alberta,Jan-98,5.3
Alberta,Feb-98,5.3
Alberta,Mar-98,5.4
Alberta,Apr-98,5.1
Alberta,May-98,5.4
Alberta,Jun-98,5.5
Alberta,Jul-98,5.3
Alberta,Aug-98,5.3
Alberta,Sep-98,6.2
Alberta,Oct-98,6.2
Alberta,Nov-98,6.1
Alberta,Dec-98,5.9
Alberta,Jan-99,5.9
Alberta,Feb-99,5.9
Alberta,Mar-99,5.7
Alberta,Apr-99,5.7
Alberta,May-99,6.1
Alberta,Jun-99,5.4
Alberta,Jul-99,5.5
Alberta,Aug-99,5.8
Alberta,Sep-99,5.9
Alberta,Oct-99,5.2
Alberta,Nov-99,5.4
Alberta,Dec-99,5.5
Alberta,Jan-00,5
Alberta,Feb-00,4.9
Alberta,Mar-00,5.1
Alberta,Apr-00,4.9
Alberta,May-00,4.8
Alberta,Jun-00,4.9
Alberta,Jul-00,5.2
Alberta,Aug-00,5.3
Alberta,Sep-00,4.8
Alberta,Oct-00,4.7
Alberta,Nov-00,5
Alberta,Dec-00,5
Alberta,01-Jan,5.2
Alberta,01-Feb,4.8
Alberta,01-Mar,4.9
Alberta,01-Apr,5
Alberta,01-May,4.6
Alberta,01-Jun,4.6
Alberta,01-Jul,4.7
Alberta,01-Aug,4.4
Alberta,01-Sep,4.1
Alberta,01-Oct,4.6
Alberta,01-Nov,4.5
Alberta,01-Dec,5.3
Alberta,02-Jan,4.9
Alberta,02-Feb,5.4
Alberta,02-Mar,5.4
Alberta,02-Apr,5.6
Alberta,02-May,6.1
Alberta,02-Jun,5.5
Alberta,02-Jul,5.4
Alberta,02-Aug,4.9
Alberta,02-Sep,5.6
Alberta,02-Oct,5.5
Alberta,02-Nov,5.1
Alberta,02-Dec,4.9
Alberta,03-Jan,5.4
Alberta,03-Feb,5.2
Alberta,03-Mar,5.5
Alberta,03-Apr,5.8
Alberta,03-May,5.5
Alberta,03-Jun,5.2
Alberta,03-Jul,4.8
Alberta,03-Aug,5.1
Alberta,03-Sep,4.7
Alberta,03-Oct,4.7
Alberta,03-Nov,4.7
Alberta,03-Dec,4.7
Alberta,04-Jan,4.8
Alberta,04-Feb,5
Alberta,04-Mar,5
Alberta,04-Apr,4.4
Alberta,04-May,4.1
Alberta,04-Jun,4.6
Alberta,04-Jul,4.6
Alberta,04-Aug,4.3
Alberta,04-Sep,4.6
Alberta,04-Oct,4.7
Alberta,04-Nov,4.6
Alberta,04-Dec,4.4
Alberta,05-Jan,4.4
Alberta,05-Feb,4.1
Alberta,05-Mar,3.6
Alberta,05-Apr,3.9
Alberta,05-May,3.7
Alberta,05-Jun,3.9
Alberta,05-Jul,3.5
Alberta,05-Aug,3.7
Alberta,05-Sep,3.9
Alberta,05-Oct,4.1
Alberta,05-Nov,4.1
Alberta,05-Dec,4.3
Alberta,06-Jan,3.9
Alberta,06-Feb,3.2
Alberta,06-Mar,3.3
Alberta,06-Apr,3.4
Alberta,06-May,3.5
Alberta,06-Jun,3.6
Alberta,06-Jul,3.5
Alberta,06-Aug,4
Alberta,06-Sep,3.6
Alberta,06-Oct,3.4
Alberta,06-Nov,3.2
Alberta,06-Dec,3.7
Alberta,07-Jan,3.7
Alberta,07-Feb,3.8
Alberta,07-Mar,3.7
Alberta,07-Apr,3.5
Alberta,07-May,4
Alberta,07-Jun,3.8
Alberta,07-Jul,3.5
Alberta,07-Aug,3.4
Alberta,07-Sep,3.7
Alberta,07-Oct,3.6
Alberta,07-Nov,3.9
Alberta,07-Dec,3.5
Alberta,08-Jan,3.8
Alberta,08-Feb,3.9
Alberta,08-Mar,3.6
Alberta,08-Apr,3.6
Alberta,08-May,3.7
Alberta,08-Jun,3.3
Alberta,08-Jul,3.8
Alberta,08-Aug,3.9
Alberta,08-Sep,4.1
Alberta,08-Oct,3.8
Alberta,08-Nov,3.9
Alberta,08-Dec,4.9
Alberta,09-Jan,4.9
Alberta,09-Feb,5.7
Alberta,09-Mar,6.1
Alberta,09-Apr,6.6
Alberta,09-May,6.9
Alberta,09-Jun,7
Alberta,09-Jul,7.4
Alberta,09-Aug,7.3
Alberta,09-Sep,7.1
Alberta,09-Oct,7.5
Alberta,09-Nov,7.7
Alberta,09-Dec,7
Alberta,10-Jan,6.9
Alberta,10-Feb,6.9
Alberta,10-Mar,7
Alberta,10-Apr,7.1
Alberta,10-May,6.7
Alberta,10-Jun,6.4
Alberta,10-Jul,6.5
Alberta,10-Aug,6.3
Alberta,10-Sep,6.2
Alberta,10-Oct,6.2
Alberta,10-Nov,6.1
Alberta,10-Dec,5.8
Alberta,11-Jan,5.9
Alberta,11-Feb,5.8
Alberta,11-Mar,5.7
Alberta,11-Apr,5.9
Alberta,11-May,5.5
Alberta,11-Jun,5.6
Alberta,11-Jul,5.6
Alberta,11-Aug,5.5
Alberta,11-Sep,5.6
Alberta,11-Oct,5.1
Alberta,11-Nov,5
Alberta,11-Dec,4.9
Alberta,12-Jan,5.1
Alberta,12-Feb,5
Alberta,12-Mar,5
Alberta,12-Apr,4.9
Alberta,12-May,4.5
Alberta,12-Jun,4.6
Alberta,12-Jul,4.6
Alberta,12-Aug,4.3
Alberta,12-Sep,4.7
Alberta,12-Oct,4.8
Alberta,12-Nov,4.5
Alberta,12-Dec,4.8
Alberta,13-Jan,4.6
Alberta,13-Feb,4.6
Alberta,13-Mar,4.7
Alberta,13-Apr,4.3
Alberta,13-May,4.6
Alberta,13-Jun,4.7
Alberta,13-Jul,4.6
Alberta,13-Aug,4.8
Alberta,13-Sep,4.3
Alberta,13-Oct,4.6
Alberta,13-Nov,4.7
Alberta,13-Dec,4.9
Alberta,14-Jan,4.8
Alberta,14-Feb,4.6
Alberta,14-Mar,5
Alberta,14-Apr,5
Alberta,14-May,4.8
Alberta,14-Jun,4.9
Alberta,14-Jul,4.4
Alberta,14-Aug,5.1
Alberta,14-Sep,4.5
Alberta,14-Oct,5
Alberta,14-Nov,4.7
Alberta,14-Dec,4.9
Alberta,15-Jan,4.7
Alberta,15-Feb,5.4
Alberta,15-Mar,5.5
Alberta,15-Apr,5.7
Alberta,15-May,6.2
Alberta,15-Jun,6.1
Alberta,15-Jul,6
Alberta,15-Aug,6.2
Alberta,15-Sep,6.6
Alberta,15-Oct,6.3
Alberta,15-Nov,6.9
Alberta,15-Dec,7.1
Alberta,16-Jan,7.5
Alberta,16-Feb,7.7
Alberta,16-Mar,7.3
Alberta,16-Apr,7.6
Alberta,16-May,8.2
Alberta,16-Jun,8.2
Alberta,16-Jul,8.9
Alberta,16-Aug,8.3
Alberta,16-Sep,8.6
Alberta,16-Oct,8.6
Alberta,16-Nov,8.8
Alberta,16-Dec,8.6
Alberta,17-Jan,8.5
Alberta,17-Feb,8.1
Alberta,17-Mar,8.6
Alberta,17-Apr,8.2
Alberta,17-May,8.3
Alberta,17-Jun,7.8
Alberta,17-Jul,8.2
Alberta,17-Aug,8.4
Alberta,17-Sep,7.6
Alberta,17-Oct,7.8
Alberta,17-Nov,7.4
Alberta,17-Dec,7.2
Alberta,18-Jan,6.7
Alberta,18-Feb,6.5
Alberta,18-Mar,6.1
Alberta,18-Apr,6.7
Alberta,18-May,6.2
Alberta,18-Jun,6.6
Alberta,18-Jul,6.9
Alberta,18-Aug,6.8
Alberta,18-Sep,7
Alberta,18-Oct,7
Alberta,18-Nov,6.3
Alberta,18-Dec,6.3
Alberta,19-Jan,6.6
Alberta,19-Feb,7.1
Alberta,19-Mar,6.8
Alberta,19-Apr,6.5
Alberta,19-May,6.7
Alberta,19-Jun,6.7
Alberta,19-Jul,7.1
Alberta,19-Aug,7.6
Alberta,19-Sep,6.7
Alberta,19-Oct,6.5
Alberta,19-Nov,7.2
Alberta,19-Dec,7.1
Alberta,20-Jan,7.2
Alberta,20-Feb,7.3
Alberta,20-Mar,8.7
Alberta,20-Apr,13.1
Alberta,20-May,15.5
Alberta,20-Jun,15.2
Alberta,20-Jul,13
Alberta,20-Aug,12.4
Alberta,20-Sep,12
Alberta,20-Oct,11.3
Alberta,20-Nov,11
Alberta,20-Dec,10.8
Alberta,21-Jan,10.3
Alberta,21-Feb,9.8
Alberta,21-Mar,9.1
Alberta,21-Apr,8.8
Alberta,21-May,8.6
Alberta,21-Jun,8.8
Alberta,21-Jul,8.4
Alberta,21-Aug,8
Alberta,21-Sep,7.8
Alberta,21-Oct,7.7
Alberta,21-Nov,7.4
Alberta,21-Dec,6.9
Alberta,22-Jan,6.8
Alberta,22-Feb,6.5
Alberta,22-Mar,6.2
Alberta,22-Apr,6.1
Alberta,22-May,5.8
Alberta,22-Jun,5.2
Alberta,22-Jul,4.9
Alberta,22-Aug,5.5
Alberta,22-Sep,5.4
Alberta,22-Oct,5.4
Alberta,22-Nov,5.7
Alberta,22-Dec,5.6
Alberta,23-Jan,6
Alberta,23-Feb,5.9
Alberta,23-Mar,5.7
Alberta,23-Apr,5.9
Alberta,23-May,5.7
Alberta,23-Jun,5.8
Alberta,23-Jul,6
Alberta,23-Aug,5.7
Alberta,23-Sep,5.5
Alberta,23-Oct,5.9
Alberta,23-Nov,5.9
Alberta,23-Dec,6.3
Alberta,24-Jan,6.2
Alberta,24-Feb,6.2
Alberta,24-Mar,6.3
Alberta,24-Apr,7
Alberta,24-May,7.2
British Columbia,Jan-76,8.5
British Columbia,Feb-76,8.4
British Columbia,Mar-76,8.2
British Columbia,Apr-76,8.8
British Columbia,May-76,9
British Columbia,Jun-76,8.6
British Columbia,Jul-76,8.9
British Columbia,Aug-76,8.1
British Columbia,Sep-76,8.5
British Columbia,Oct-76,8
British Columbia,Nov-76,7.8
British Columbia,Dec-76,8.1
British Columbia,Jan-77,8.4
British Columbia,Feb-77,7.9
British Columbia,Mar-77,8.2
British Columbia,Apr-77,8.8
British Columbia,May-77,7.7
British Columbia,Jun-77,8.4
British Columbia,Jul-77,8.4
British Columbia,Aug-77,8.5
British Columbia,Sep-77,8.4
British Columbia,Oct-77,8.9
British Columbia,Nov-77,8.6
British Columbia,Dec-77,8.2
British Columbia,Jan-78,8.3
British Columbia,Feb-78,8.3
British Columbia,Mar-78,8.5
British Columbia,Apr-78,8
British Columbia,May-78,8.1
British Columbia,Jun-78,8
British Columbia,Jul-78,7.7
British Columbia,Aug-78,8.5
British Columbia,Sep-78,7.8
British Columbia,Oct-78,8.5
British Columbia,Nov-78,8.8
British Columbia,Dec-78,8.9
British Columbia,Jan-79,8.1
British Columbia,Feb-79,8.7
British Columbia,Mar-79,8.3
British Columbia,Apr-79,8.3
British Columbia,May-79,8.1
British Columbia,Jun-79,7.7
British Columbia,Jul-79,7.6
British Columbia,Aug-79,7.3
British Columbia,Sep-79,7.4
British Columbia,Oct-79,7
British Columbia,Nov-79,6.8
British Columbia,Dec-79,7.2
British Columbia,Jan-80,8
British Columbia,Feb-80,7.3
British Columbia,Mar-80,7.7
British Columbia,Apr-80,6.9
British Columbia,May-80,6.7
British Columbia,Jun-80,6.8
British Columbia,Jul-80,6.6
British Columbia,Aug-80,6.1
British Columbia,Sep-80,6.5
British Columbia,Oct-80,6.3
British Columbia,Nov-80,5.7
British Columbia,Dec-80,5.9
British Columbia,Jan-81,5.5
British Columbia,Feb-81,5.9
British Columbia,Mar-81,6
British Columbia,Apr-81,6.3
British Columbia,May-81,6.4
British Columbia,Jun-81,6.1
British Columbia,Jul-81,6.3
British Columbia,Aug-81,6.6
British Columbia,Sep-81,7.9
British Columbia,Oct-81,7.9
British Columbia,Nov-81,8.1
British Columbia,Dec-81,9
British Columbia,Jan-82,8.9
British Columbia,Feb-82,9.4
British Columbia,Mar-82,9.8
British Columbia,Apr-82,10.5
British Columbia,May-82,10.7
British Columbia,Jun-82,12.3
British Columbia,Jul-82,13.7
British Columbia,Aug-82,13.4
British Columbia,Sep-82,13.9
British Columbia,Oct-82,14.6
British Columbia,Nov-82,14.3
British Columbia,Dec-82,14.6
British Columbia,Jan-83,14.5
British Columbia,Feb-83,13.9
British Columbia,Mar-83,14.1
British Columbia,Apr-83,13.5
British Columbia,May-83,13.9
British Columbia,Jun-83,13.8
British Columbia,Jul-83,13.5
British Columbia,Aug-83,14
British Columbia,Sep-83,13.9
British Columbia,Oct-83,13.6
British Columbia,Nov-83,14.1
British Columbia,Dec-83,13.9
British Columbia,Jan-84,14
British Columbia,Feb-84,14.3
British Columbia,Mar-84,14.7
British Columbia,Apr-84,15.2
British Columbia,May-84,15.7
British Columbia,Jun-84,15.4
British Columbia,Jul-84,15
British Columbia,Aug-84,15.1
British Columbia,Sep-84,15.4
British Columbia,Oct-84,15.3
British Columbia,Nov-84,14.9
British Columbia,Dec-84,14.9
British Columbia,Jan-85,14.3
British Columbia,Feb-85,14.8
British Columbia,Mar-85,14.3
British Columbia,Apr-85,14.6
British Columbia,May-85,14
British Columbia,Jun-85,14.9
British Columbia,Jul-85,14.3
British Columbia,Aug-85,14.1
British Columbia,Sep-85,13.4
British Columbia,Oct-85,14.4
British Columbia,Nov-85,14.6
British Columbia,Dec-85,13.8
British Columbia,Jan-86,13.2
British Columbia,Feb-86,13.1
British Columbia,Mar-86,13.3
British Columbia,Apr-86,12.6
British Columbia,May-86,12.4
British Columbia,Jun-86,12.3
British Columbia,Jul-86,12.1
British Columbia,Aug-86,12.7
British Columbia,Sep-86,12.6
British Columbia,Oct-86,12.5
British Columbia,Nov-86,13.1
British Columbia,Dec-86,13.5
British Columbia,Jan-87,13.9
British Columbia,Feb-87,13.2
British Columbia,Mar-87,13.2
British Columbia,Apr-87,12.7
British Columbia,May-87,12.2
British Columbia,Jun-87,12.1
British Columbia,Jul-87,12.2
British Columbia,Aug-87,11.7
British Columbia,Sep-87,11.3
British Columbia,Oct-87,11.5
British Columbia,Nov-87,10.6
British Columbia,Dec-87,10.2
British Columbia,Jan-88,10.3
British Columbia,Feb-88,10.7
British Columbia,Mar-88,10.3
British Columbia,Apr-88,10.6
British Columbia,May-88,10.6
British Columbia,Jun-88,10.5
British Columbia,Jul-88,9.9
British Columbia,Aug-88,10
British Columbia,Sep-88,10.6
British Columbia,Oct-88,9.8
British Columbia,Nov-88,10.2
British Columbia,Dec-88,9.8
British Columbia,Jan-89,9.8
British Columbia,Feb-89,9.5
British Columbia,Mar-89,9.6
British Columbia,Apr-89,9.4
British Columbia,May-89,9.7
British Columbia,Jun-89,9
British Columbia,Jul-89,9.2
British Columbia,Aug-89,8.7
British Columbia,Sep-89,8.4
British Columbia,Oct-89,8.4
British Columbia,Nov-89,8.3
British Columbia,Dec-89,8.3
British Columbia,Jan-90,7.8
British Columbia,Feb-90,8
British Columbia,Mar-90,7.8
British Columbia,Apr-90,8.2
British Columbia,May-90,8.2
British Columbia,Jun-90,8.2
British Columbia,Jul-90,8.2
British Columbia,Aug-90,8.4
British Columbia,Sep-90,8.8
British Columbia,Oct-90,8.7
British Columbia,Nov-90,9.3
British Columbia,Dec-90,9.4
British Columbia,Jan-91,9.9
British Columbia,Feb-91,10
British Columbia,Mar-91,10.3
British Columbia,Apr-91,9.7
British Columbia,May-91,10.1
British Columbia,Jun-91,9.8
British Columbia,Jul-91,9.8
British Columbia,Aug-91,9.7
British Columbia,Sep-91,9.8
British Columbia,Oct-91,9.8
British Columbia,Nov-91,9.9
British Columbia,Dec-91,9.9
British Columbia,Jan-92,10
British Columbia,Feb-92,9.5
British Columbia,Mar-92,9.9
British Columbia,Apr-92,9.6
British Columbia,May-92,9.4
British Columbia,Jun-92,10.7
British Columbia,Jul-92,10.2
British Columbia,Aug-92,10.9
British Columbia,Sep-92,10.6
British Columbia,Oct-92,10.6
British Columbia,Nov-92,10.7
British Columbia,Dec-92,10.1
British Columbia,Jan-93,9.9
British Columbia,Feb-93,10
British Columbia,Mar-93,9.5
British Columbia,Apr-93,10.1
British Columbia,May-93,10.3
British Columbia,Jun-93,9.8
British Columbia,Jul-93,10
British Columbia,Aug-93,9.2
British Columbia,Sep-93,9.5
British Columbia,Oct-93,9.6
British Columbia,Nov-93,8.8
British Columbia,Dec-93,9.6
British Columbia,Jan-94,9.9
British Columbia,Feb-94,9.9
British Columbia,Mar-94,9.3
British Columbia,Apr-94,10
British Columbia,May-94,9.3
British Columbia,Jun-94,9
British Columbia,Jul-94,8.8
British Columbia,Aug-94,9.1
British Columbia,Sep-94,8.6
British Columbia,Oct-94,8.7
British Columbia,Nov-94,8.3
British Columbia,Dec-94,8.3
British Columbia,Jan-95,8.5
British Columbia,Feb-95,8.6
British Columbia,Mar-95,8.4
British Columbia,Apr-95,8.5
British Columbia,May-95,8.4
British Columbia,Jun-95,8.5
British Columbia,Jul-95,8.6
British Columbia,Aug-95,8.3
British Columbia,Sep-95,8.3
British Columbia,Oct-95,8.3
British Columbia,Nov-95,8.5
British Columbia,Dec-95,8.7
British Columbia,Jan-96,8.9
British Columbia,Feb-96,8.4
British Columbia,Mar-96,8.5
British Columbia,Apr-96,8.1
British Columbia,May-96,8.1
British Columbia,Jun-96,8.5
British Columbia,Jul-96,8.1
British Columbia,Aug-96,8.8
British Columbia,Sep-96,8.8
British Columbia,Oct-96,9.5
British Columbia,Nov-96,9.3
British Columbia,Dec-96,9
British Columbia,Jan-97,8.1
British Columbia,Feb-97,8.5
British Columbia,Mar-97,8.2
British Columbia,Apr-97,8.8
British Columbia,May-97,8.6
British Columbia,Jun-97,8.6
British Columbia,Jul-97,8.4
British Columbia,Aug-97,8.3
British Columbia,Sep-97,8.7
British Columbia,Oct-97,8.7
British Columbia,Nov-97,8.7
British Columbia,Dec-97,8.2
British Columbia,Jan-98,9.2
British Columbia,Feb-98,9.5
British Columbia,Mar-98,9.5
British Columbia,Apr-98,9
British Columbia,May-98,9.5
British Columbia,Jun-98,9.3
British Columbia,Jul-98,8.9
British Columbia,Aug-98,8.5
British Columbia,Sep-98,8.2
British Columbia,Oct-98,8
British Columbia,Nov-98,7.8
British Columbia,Dec-98,8.3
British Columbia,Jan-99,8.3
British Columbia,Feb-99,8.3
British Columbia,Mar-99,8.6
British Columbia,Apr-99,8.8
British Columbia,May-99,8.3
British Columbia,Jun-99,8.9
British Columbia,Jul-99,8.4
British Columbia,Aug-99,8.1
British Columbia,Sep-99,7.8
British Columbia,Oct-99,7.6
British Columbia,Nov-99,7.9
British Columbia,Dec-99,7.6
British Columbia,Jan-00,7.2
British Columbia,Feb-00,7.1
British Columbia,Mar-00,7.2
British Columbia,Apr-00,6.9
British Columbia,May-00,6.9
British Columbia,Jun-00,6.9
British Columbia,Jul-00,6.9
British Columbia,Aug-00,7.7
British Columbia,Sep-00,7.6
British Columbia,Oct-00,7.7
British Columbia,Nov-00,7
British Columbia,Dec-00,7
British Columbia,01-Jan,7.3
British Columbia,01-Feb,7.4
British Columbia,01-Mar,6.8
British Columbia,01-Apr,7.1
British Columbia,01-May,6.8
British Columbia,01-Jun,7.5
British Columbia,01-Jul,7.5
British Columbia,01-Aug,8.2
British Columbia,01-Sep,7.8
British Columbia,01-Oct,8.3
British Columbia,01-Nov,8.6
British Columbia,01-Dec,9.8
British Columbia,02-Jan,9
British Columbia,02-Feb,8.9
British Columbia,02-Mar,9.2
British Columbia,02-Apr,8.8
British Columbia,02-May,9.3
British Columbia,02-Jun,8.7
British Columbia,02-Jul,8.2
British Columbia,02-Aug,7.6
British Columbia,02-Sep,7.9
British Columbia,02-Oct,8.1
British Columbia,02-Nov,8.6
British Columbia,02-Dec,8.8
British Columbia,03-Jan,8.1
British Columbia,03-Feb,8.1
British Columbia,03-Mar,7.8
British Columbia,03-Apr,7.9
British Columbia,03-May,8.4
British Columbia,03-Jun,8
British Columbia,03-Jul,8.6
British Columbia,03-Aug,8.4
British Columbia,03-Sep,8.6
British Columbia,03-Oct,7.8
British Columbia,03-Nov,7.7
British Columbia,03-Dec,7.2
British Columbia,04-Jan,7.6
British Columbia,04-Feb,7.6
British Columbia,04-Mar,7.6
British Columbia,04-Apr,7.7
British Columbia,04-May,7.5
British Columbia,04-Jun,7.3
British Columbia,04-Jul,6.9
British Columbia,04-Aug,7.1
British Columbia,04-Sep,6.6
British Columbia,04-Oct,6.9
British Columbia,04-Nov,6.5
British Columbia,04-Dec,6.2
British Columbia,05-Jan,6.6
British Columbia,05-Feb,7.1
British Columbia,05-Mar,6.5
British Columbia,05-Apr,6.2
British Columbia,05-May,5.9
British Columbia,05-Jun,5.9
British Columbia,05-Jul,5.9
British Columbia,05-Aug,5.6
British Columbia,05-Sep,5.4
British Columbia,05-Oct,5
British Columbia,05-Nov,4.8
British Columbia,05-Dec,4.9
British Columbia,06-Jan,5
British Columbia,06-Feb,4.8
British Columbia,06-Mar,4.7
British Columbia,06-Apr,4.7
British Columbia,06-May,4.5
British Columbia,06-Jun,4.6
British Columbia,06-Jul,4.9
British Columbia,06-Aug,5.1
British Columbia,06-Sep,4.9
British Columbia,06-Oct,4.9
British Columbia,06-Nov,5.1
British Columbia,06-Dec,5.3
British Columbia,07-Jan,4.6
British Columbia,07-Feb,4.3
British Columbia,07-Mar,4.4
British Columbia,07-Apr,4.6
British Columbia,07-May,4.2
British Columbia,07-Jun,4.2
British Columbia,07-Jul,4.3
British Columbia,07-Aug,4.1
British Columbia,07-Sep,4.7
British Columbia,07-Oct,4.5
British Columbia,07-Nov,4.2
British Columbia,07-Dec,4.2
British Columbia,08-Jan,4.4
British Columbia,08-Feb,4.5
British Columbia,08-Mar,4.6
British Columbia,08-Apr,4.7
British Columbia,08-May,4.7
British Columbia,08-Jun,4.6
British Columbia,08-Jul,4.7
British Columbia,08-Aug,4.6
British Columbia,08-Sep,4.7
British Columbia,08-Oct,5.2
British Columbia,08-Nov,5.3
British Columbia,08-Dec,6
British Columbia,09-Jan,6.6
British Columbia,09-Feb,7.1
British Columbia,09-Mar,7.4
British Columbia,09-Apr,8
British Columbia,09-May,7.9
British Columbia,09-Jun,8.4
British Columbia,09-Jul,7.9
British Columbia,09-Aug,8.3
British Columbia,09-Sep,7.4
British Columbia,09-Oct,8
British Columbia,09-Nov,8.1
British Columbia,09-Dec,8.6
British Columbia,10-Jan,8.1
British Columbia,10-Feb,7.7
British Columbia,10-Mar,7.9
British Columbia,10-Apr,7.5
British Columbia,10-May,7.5
British Columbia,10-Jun,7.9
British Columbia,10-Jul,7.7
British Columbia,10-Aug,7.3
British Columbia,10-Sep,7.9
British Columbia,10-Oct,8.1
British Columbia,10-Nov,7.6
British Columbia,10-Dec,7.9
British Columbia,11-Jan,8.2
British Columbia,11-Feb,8.7
British Columbia,11-Mar,8
British Columbia,11-Apr,8
British Columbia,11-May,7.7
British Columbia,11-Jun,7.6
British Columbia,11-Jul,7.5
British Columbia,11-Aug,7.5
British Columbia,11-Sep,7.3
British Columbia,11-Oct,6.8
British Columbia,11-Nov,7.2
British Columbia,11-Dec,6.9
British Columbia,12-Jan,7
British Columbia,12-Feb,7
British Columbia,12-Mar,7.2
British Columbia,12-Apr,6.6
British Columbia,12-May,7.4
British Columbia,12-Jun,6.9
British Columbia,12-Jul,7
British Columbia,12-Aug,6.7
British Columbia,12-Sep,7.1
British Columbia,12-Oct,6.8
British Columbia,12-Nov,6.7
British Columbia,12-Dec,6.4
British Columbia,13-Jan,6.5
British Columbia,13-Feb,6.5
British Columbia,13-Mar,7
British Columbia,13-Apr,6.8
British Columbia,13-May,6.4
British Columbia,13-Jun,6.6
British Columbia,13-Jul,6.7
British Columbia,13-Aug,6.7
British Columbia,13-Sep,6.5
British Columbia,13-Oct,6.8
British Columbia,13-Nov,6.9
British Columbia,13-Dec,6.9
British Columbia,14-Jan,6.9
British Columbia,14-Feb,6.6
British Columbia,14-Mar,6.2
British Columbia,14-Apr,6.4
British Columbia,14-May,6.7
British Columbia,14-Jun,6.4
British Columbia,14-Jul,6.3
British Columbia,14-Aug,6.4
British Columbia,14-Sep,6.3
British Columbia,14-Oct,6
British Columbia,14-Nov,5.6
British Columbia,14-Dec,5.4
British Columbia,15-Jan,5.7
British Columbia,15-Feb,6
British Columbia,15-Mar,5.8
British Columbia,15-Apr,6.4
British Columbia,15-May,5.9
British Columbia,15-Jun,5.9
British Columbia,15-Jul,6.3
British Columbia,15-Aug,6.3
British Columbia,15-Sep,6.4
British Columbia,15-Oct,6.1
British Columbia,15-Nov,6.1
British Columbia,15-Dec,6.8
British Columbia,16-Jan,6.7
British Columbia,16-Feb,6.7
British Columbia,16-Mar,6.1
British Columbia,16-Apr,5.6
British Columbia,16-May,5.8
British Columbia,16-Jun,5.9
British Columbia,16-Jul,5.7
British Columbia,16-Aug,5.5
British Columbia,16-Sep,6
British Columbia,16-Oct,6.1
British Columbia,16-Nov,6.2
British Columbia,16-Dec,6.1
British Columbia,17-Jan,5.6
British Columbia,17-Feb,5.4
British Columbia,17-Mar,5.6
British Columbia,17-Apr,5.5
British Columbia,17-May,5.4
British Columbia,17-Jun,5.1
British Columbia,17-Jul,5
British Columbia,17-Aug,5
British Columbia,17-Sep,5.2
British Columbia,17-Oct,5.4
British Columbia,17-Nov,5
British Columbia,17-Dec,4.9
British Columbia,18-Jan,4.9
British Columbia,18-Feb,5
British Columbia,18-Mar,4.9
British Columbia,18-Apr,5
British Columbia,18-May,4.8
British Columbia,18-Jun,4.8
British Columbia,18-Jul,4.6
British Columbia,18-Aug,4.7
British Columbia,18-Sep,4
British Columbia,18-Oct,4.2
British Columbia,18-Nov,4.6
British Columbia,18-Dec,4.5
British Columbia,19-Jan,4.7
British Columbia,19-Feb,4.5
British Columbia,19-Mar,4.9
British Columbia,19-Apr,4.8
British Columbia,19-May,4.5
British Columbia,19-Jun,4.7
British Columbia,19-Jul,4.7
British Columbia,19-Aug,5
British Columbia,19-Sep,5.1
British Columbia,19-Oct,5
British Columbia,19-Nov,5.2
British Columbia,19-Dec,5
British Columbia,20-Jan,4.7
British Columbia,20-Feb,5.5
British Columbia,20-Mar,7.6
British Columbia,20-Apr,11.9
